state_code,state_name,sex,age,mx,qx,lx,dx,Lx,Tx,ex
5,Coahuila,total,48,0.00375902904,0.003751977145,91085.93173,341.7523341,90915.05556,3079733.089,33.8112926
5,Coahuila,total,49,0.003967368395,0.00395951397,90744.1794,359.302846,90564.52797,2988818.034,32.9367465
5,Coahuila,total,50,0.004213341407,0.004204483944,90384.87655,380.0217622,90194.86567,2898253.506,32.06569081
5,Coahuila,total,51,0.004494614212,0.004484536082,90004.85479,403.6300189,89803.03978,2808058.64,31.19896862
5,Coahuila,total,52,0.004808075442,0.004796544368,89601.22477,429.77625,89386.33665,2718255.6,30.33725942
5,Coahuila,total,53,0.005124270408,0.005111174887,89171.44852,455.7708683,88943.56309,2628869.263,29.48106493
5,Coahuila,total,54,0.005493260845,0.005478214215,88715.67765,486.0034864,88472.67591,2539925.7,28.62995321
5,Coahuila,total,55,0.005892872849,0.005875560882,88229.67417,518.3988222,87970.47475,2451453.024,27.78490398
5,Coahuila,total,56,0.00635277668,0.006332661687,87711.27534,555.4458329,87433.55243,2363482.55,26.94616559
5,Coahuila,total,57,0.006838953672,0.006815647722,87155.82951,594.0234309,86858.81779,2276048.997,26.11470753
5,Coahuila,total,58,0.007389726319,0.007362522804,86561.80608,637.3132712,86243.14944,2189190.18,25.2904864
5,Coahuila,total,59,0.008002724332,0.007970830153,85924.49281,684.8895382,85582.04804,2102947.03,24.4743607
5,Coahuila,total,60,0.008661557655,0.008624208117,85239.60327,735.1240784,84872.04123,2017364.982,23.66699169
5,Coahuila,total,61,0.009429726089,0.00938547486,84504.47919,793.114665,84107.92186,1932492.941,22.86852673
5,Coahuila,total,62,0.01020528784,0.01015347825,83711.36453,849.9615192,83286.38377,1848385.019,22.08045502
5,Coahuila,total,63,0.01112870957,0.01106712814,82861.40301,917.0377651,82402.88412,1765098.635,21.30181932
5,Coahuila,total,64,0.01213302041,0.01205985915,81944.36524,988.2375034,81450.24649,1682695.751,20.53461206
5,Coahuila,total,65,0.01316223994,0.013076184,80956.12774,1058.597223,80426.82913,1601245.505,19.77917607
5,Coahuila,total,66,0.01432880845,0.01422688132,79897.53052,1136.692684,79329.18417,1520818.675,19.03461428
5,Coahuila,total,67,0.01560238057,0.01548160562,78760.83783,1219.344229,78151.16572,1441489.491,18.30210966
5,Coahuila,total,68,0.01706504252,0.01692066657,77541.4936,1312.053759,76885.46672,1363338.326,17.58204881
5,Coahuila,total,69,0.01871308673,0.01853961997,76229.43984,1413.264845,75522.80742,1286452.859,16.87606339
5,Coahuila,total,70,0.02025658339,0.02005347594,74816.175,1500.324365,74066.01282,1210930.051,16.18540444
5,Coahuila,total,71,0.02212647875,0.02188436676,73315.85063,1604.470965,72513.61515,1136864.039,15.50638816
5,Coahuila,total,72,0.02397987263,0.02369576195,71711.37967,1699.255782,70861.75178,1064350.423,14.84214121
5,Coahuila,total,73,0.02600452982,0.0256707519,70012.12389,1797.263863,69113.49196,993488.6716,14.19023758
5,Coahuila,total,74,0.02835741038,0.02796096017,68214.86002,1907.352984,67261.18353,924375.1797,13.55093567
5,Coahuila,total,75,0.03106833127,0.03059309309,66307.50704,2028.551736,65293.23117,857113.9961,12.92634928
5,Coahuila,total,76,0.03399897593,0.03343067163,64278.9553,2148.888648,63204.51098,791820.765,12.31850706
5,Coahuila,total,77,0.0370657225,0.03639128782,62130.06666,2260.993138,60999.57009,728616.254,11.72727301
5,Coahuila,total,78,0.04063965372,0.03983030874,59869.07352,2384.603682,58676.77168,667616.6839,11.15127802
5,Coahuila,total,79,0.04442393883,0.04345863692,57484.46984,2498.196703,56235.37149,608939.9122,10.59312044
5,Coahuila,total,80,0.04868804665,0.04753095204,54986.27313,2613.549911,53679.49818,552704.5407,10.05168216
5,Coahuila,total,81,0.053014385,0.05164541017,52372.72322,2704.810773,51020.31784,499025.0426,9.528338644
5,Coahuila,total,82,0.05827169403,0.05662196512,49667.91245,2812.294806,48261.76505,448004.7247,9.020003109
5,Coahuila,total,83,0.06344042294,0.06148994876,46855.61764,2881.149528,45415.04288,399742.9597,8.531377448
5,Coahuila,total,84,0.06956320777,0.06722501396,43974.46812,2956.184233,42496.376,354327.9168,8.057582774
5,Coahuila,total,85,0.07602649007,0.07324231211,41018.28388,3004.27395,39516.14691,311831.5408,7.602257123
5,Coahuila,total,86,0.08320587336,0.0798825257,38014.00993,3036.655125,36495.68237,272315.3939,7.1635535
5,Coahuila,total,87,0.09110320285,0.08713410483,34977.35481,3047.720501,33453.49456,235819.7115,6.742068199
5,Coahuila,total,88,0.09916666667,0.09448193728,31929.63431,3016.773706,30421.24745,202366.217,6.337880823
5,Coahuila,total,89,0.1088133924,0.1031986925,28912.8606,2983.769411,27420.9759,171944.9695,5.947006486
5,Coahuila,total,90,0.1196228639,0.1128718376,25929.09119,2926.664171,24465.7591,144523.9936,5.573816397
5,Coahuila,total,91,0.1300929235,0.122147651,23002.42702,2809.692428,21597.58081,120058.2345,5.219372478
5,Coahuila,total,92,0.1433597186,0.13377103,20192.73459,2701.202904,18842.13314,98460.65371,4.876043572
5,Coahuila,total,93,0.1574889868,0.1459928535,17491.53169,2553.638623,16214.71238,79618.52057,4.551832395
5,Coahuila,total,94,0.1725105189,0.1588121369,14937.89306,2372.318718,13751.73371,63403.8082,4.244494717
5,Coahuila,total,95,0.1887477314,0.1724709784,12565.57435,2167.196902,11481.9759,49652.07449,3.951436928
5,Coahuila,total,96,0.2077294686,0.1881838074,10398.37744,1956.806259,9419.974315,38170.0986,3.670774484
5,Coahuila,total,97,0.2284768212,0.2050520059,8441.571186,1730.961105,7576.090633,28750.12428,3.405778812
5,Coahuila,total,98,0.25,0.2222222222,6710.610081,1491.246685,5964.986738,21174.03365,3.155306804
5,Coahuila,total,99,0.28,0.2456140351,5219.363396,1281.948904,4578.388944,15209.04691,2.913965891
5,Coahuila,total,100,0.303030303,0.2631578947,3937.414492,1036.161708,3419.333638,10630.65797,2.699908275
5,Coahuila,total,101,0.328125,0.2818791946,2901.252783,817.802798,2492.351384,7211.324329,2.485589801
5,Coahuila,total,102,0.375,0.3157894737,2083.449985,657.9315743,1754.484198,4718.972945,2.264980191
5,Coahuila,total,103,0.4166666667,0.3448275862,1425.518411,491.5580728,1179.739375,2964.488747,2.079586432
5,Coahuila,total,104,0.4285714286,0.3529411765,933.9603383,329.6330606,769.143808,1784.749372,1.910947712
5,Coahuila,total,105,0.5714285714,0.4444444444,604.3272777,268.5899012,470.0323271,1015.605564,1.680555556
5,Coahuila,total,106,0.6666666667,0.5,335.7373765,167.8686883,251.8030324,545.5732368,1.625
5,Coahuila,total,107,0.6666666667,0.5,167.8686883,83.93434413,125.9015162,293.7702044,1.75
5,Coahuila,total,108,0.5,0.4,83.93434413,33.57373765,67.1474753,167.8686883,2
5,Coahuila,total,109,0.5,1,50.36060648,50.36060648,100.721213,100.721213,2
6,Colima,female,0,0.01004621258,0.009956192752,100000,995.6192752,99103.94265,7943532.082,79.43532082
6,Colima,female,1,0.001213101496,0.001212366135,99004.38072,120.0295584,98944.36595,7844428.139,79.23314183
6,Colima,female,2,0.0006100040667,0.0006098180709,98884.35117,60.30146427,98854.20043,7745483.773,78.32871108
6,Colima,female,3,0.0004074979625,0.0004074149521,98824.0497,40.26239548,98803.9185,7646629.573,77.3762014
6,Colima,female,4,0.0002015722637,0.00020155195,98783.78731,19.91006496,98773.83227,7547825.654,76.40753468
6,Colima,female,5,0.0001944768573,0.0001944579485,98763.87724,19.20542095,98754.27453,7449051.822,75.42283708
6,Colima,female,6,0.0001866716446,0.0001866542231,98744.67182,18.43111,98735.45627,7350297.548,74.43740925
6,Colima,female,7,0.0001773993259,0.000177383592,98726.24071,17.5124152,98717.4845,7251562.091,73.45121256
6,Colima,female,8,0.0001705611462,0.0001705466019,98708.7283,16.83443818,98700.31108,7152844.607,72.4641552
6,Colima,female,9,0.0001676727029,0.000167658647,98691.89386,16.54654939,98683.62058,7054144.296,71.47643054
6,Colima,female,10,0.0001658925017,0.0001658787426,98675.34731,16.36814254,98667.16324,6955460.675,70.48833234
6,Colima,female,11,0.0001637465204,0.000163733115,98658.97917,16.15374198,98650.90229,6856793.512,69.49994385
6,Colima,female,12,0.0003229452608,0.0003228931224,98642.82542,31.8510899,98626.89988,6758142.61,68.51124327
6,Colima,female,13,0.0003197442046,0.0003196930946,98610.97433,31.52524755,98595.21171,6659515.71,67.53321073
6,Colima,female,14,0.0003185220577,0.0003184713376,98579.44909,31.39472901,98563.75172,6560920.498,66.55464764
6,Colima,female,15,0.0003185220577,0.0003184713376,98548.05436,31.38473069,98532.36199,6462356.746,65.57569085
6,Colima,female,16,0.0004790036724,0.0004788889776,98516.66963,47.17854719,98493.08035,6363824.384,64.59642219
6,Colima,female,17,0.0004802305106,0.0004801152277,98469.49108,47.27670213,98445.85273,6265331.304,63.62713197
6,Colima,female,18,0.0004810776139,0.0004809619238,98422.21438,47.33733758,98398.54571,6166885.451,62.65745483
6,Colima,female,19,0.0006413339747,0.000641128386,98374.87704,63.07092614,98343.34158,6068486.906,61.68736458
6,Colima,female,20,0.0006398976164,0.0006396929474,98311.80611,62.88936902,98280.36143,5970143.564,60.7266187
6,Colima,female,21,0.0006367398918,0.0006365372374,98248.91674,62.53909404,98217.6472,5871863.203,59.76516991
6,Colima,female,22,0.000793398921,0.0007930843049,98186.37765,77.87007507,98147.44261,5773645.555,58.80291842
6,Colima,female,23,0.0007951653944,0.000794849376,98108.50758,77.98148603,98069.51683,5675498.113,57.84919425
6,Colima,female,24,0.0008015389548,0.0008012178511,98030.52609,78.54380746,97991.25419,5577428.596,56.89481449
6,Colima,female,25,0.0008084074373,0.0008080808081,97951.98228,79.153117,97912.40572,5479437.342,55.94003525
6,Colima,female,26,0.0009719747287,0.0009715025907,97872.82916,95.08370709,97825.28731,5381524.936,54.98487151
6,Colima,female,27,0.0009677419355,0.0009672738997,97777.74546,94.57786116,97730.45653,5283699.649,54.03785518
6,Colima,female,28,0.0009610764056,0.0009606147935,97683.1676,93.83589587,97636.24965,5185969.192,53.08969109
6,Colima,female,29,0.0009551098376,0.0009546539379,97589.3317,93.16403981,97542.74968,5088332.943,52.1402581
6,Colima,female,30,0.000951022349,0.0009505703422,97496.16766,92.67696546,97449.82918,4990790.193,51.18960378
6,Colima,female,31,0.001109877913,0.001109262341,97403.4907,108.0460241,97349.46768,4893340.364,50.23783366
6,Colima,female,32,0.001117318436,0.001116694584,97295.44467,108.6492961,97241.12002,4795990.896,49.29306724
6,Colima,female,33,0.001130490956,0.001129852312,97186.79538,109.8067255,97131.89201,4698749.776,48.3476151
6,Colima,female,34,0.001145100605,0.001144445353,97076.98865,111.0993085,97021.439,4601617.884,47.40173699
6,Colima,female,35,0.001158556769,0.001157886031,96965.88934,112.2754487,96909.75162,4504596.445,46.45547497
6,Colima,female,36,0.001339360455,0.001338464112,96853.61389,129.6350864,96788.79635,4407686.693,45.50874785
6,Colima,female,37,0.001356391997,0.001355472721,96723.97881,131.1067147,96658.42545,4310897.897,44.56907119
6,Colima,female,38,0.001375988992,0.00137504297,96592.87209,132.8193497,96526.46242,4214239.472,43.62888669
6,Colima,female,39,0.001400560224,0.001399580126,96460.05274,135.0035728,96392.55096,4117713.009,42.68827242
6,Colima,female,40,0.001608579088,0.001607286365,96325.04917,154.8219381,96247.6382,4021320.458,41.74740104
6,Colima,female,41,0.001643235348,0.001641886345,96170.22723,157.9005829,96091.27694,3925072.82,40.81380416
6,Colima,female,42,0.001677226985,0.001675821618,96012.32665,160.8995326,95931.87688,3828981.543,39.8801037
6,Colima,female,43,0.001898253607,0.001896453632,95851.42712,181.7777871,95760.53822,3733049.666,38.94620851
6,Colima,female,44,0.001927896665,0.001926040062,95669.64933,184.2635773,95577.51754,3637289.128,38.01925849
6,Colima,female,45,0.002147598594,0.002145294978,95485.38575,204.8443185,95382.96359,3541711.61,37.09166154
6,Colima,female,46,0.002167487685,0.002165141226,95280.54143,206.2958283,95177.39352,3446328.647,36.17033022
6,Colima,female,47,0.002383790226,0.002380952381,95074.2456,226.3672514,94961.06198,3351151.253,35.2477291
6,Colima,female,48,0.002612540193,0.002609131962,94847.87835,247.4706309,94724.14304,3256190.191,34.33065924
6,Colima,female,49,0.002863571282,0.002859477124,94600.40772,270.5077018,94465.15387,3161466.048,33.4191588
6,Colima,female,50,0.003140046054,0.003135123837,94329.90002,295.7359181,94182.03206,3067000.894,32.51356032
6,Colima,female,51,0.003441600344,0.003435688211,94034.1641,323.0720691,93872.62807,2972818.862,31.61424245
6,Colima,female,52,0.003766895635,0.003759814221,93711.09203,352.3362965,93534.92388,2878946.234,30.72150982
6,Colima,female,53,0.003885714286,0.003878179537,93358.75574,362.0620161,93177.72473,2785411.31,29.83556591
6,Colima,female,54,0.004245283019,0.004236290892,92996.69372,393.9610466,92799.7132,2692233.586,28.94977744
6,Colima,female,55,0.004864996351,0.004853190973,92602.73267,449.4187463,92378.0233,2599433.872,28.07081171
6,Colima,female,56,0.005268439538,0.005254597773,92153.31393,484.2285981,91911.19963,2507055.849,27.20527068
6,Colima,female,57,0.005687693899,0.005671564836,91669.08533,519.9071609,91409.13175,2415144.649,26.34633738
6,Colima,female,58,0.006130063966,0.006111332536,91149.17817,557.0429382,90870.6567,2323735.518,25.49376269
6,Colima,female,59,0.006892748828,0.006869075422,90592.13523,622.2842096,90280.99313,2232864.861,24.6474471
6,Colima,female,60,0.007447722716,0.007420091324,89969.85102,667.584511,89636.05876,2142583.868,23.814465
6,Colima,female,61,0.008350730689,0.008316008316,89302.26651,742.6383909,88930.94731,2052947.809,22.98875369
6,Colima,female,62,0.009037083203,0.008996432449,88559.62812,796.7207121,88161.26776,1964016.862,22.17733863
6,Colima,female,63,0.009810333551,0.00976244712,87762.90741,856.7807427,87334.51703,1875855.594,21.37412774
6,Colima,female,64,0.01103067908,0.01097017484,86906.12666,953.3754039,86429.43896,1788521.077,20.57991934
6,Colima,female,65,0.01202623907,0.01195435609,85952.75126,1027.509796,85438.99636,1702091.638,19.80264288
6,Colima,female,66,0.01310211946,0.01301684533,84925.24146,1105.458733,84372.5121,1616652.642,19.0361854
6,Colima,female,67,0.01425661914,0.01415571284,83819.78273,1186.528775,83226.51834,1532280.13,18.28065022
6,Colima,female,68,0.01603119584,0.01590371803,82633.25396,1314.175971,81976.16597,1449053.611,17.53596212
6,Colima,female,69,0.01768264309,0.01752767528,81319.07799,1425.334393,80606.41079,1367077.445,16.81127577
6,Colima,female,70,0.01906673357,0.01888667992,79893.74359,1508.927563,79139.27981,1286471.035,16.10227506
6,Colima,female,71,0.02105831533,0.02083889928,78384.81603,1633.453286,77568.08939,1207331.755,15.4026228
6,Colima,female,72,0.02313475998,0.02287021155,76751.36274,1755.319903,75873.70279,1129763.665,14.7197864
6,Colima,female,73,0.02513795218,0.02482591583,74996.04284,1861.845447,74065.12012,1053889.963,14.05260761
6,Colima,female,74,0.02786779002,0.02748481943,73134.19739,2010.08021,72129.15729,979824.8424,13.39762898
6,Colima,female,75,0.03034482759,0.02989130435,71124.11718,2125.992633,70061.12087,907695.6851,12.7621364
6,Colima,female,76,0.03318584071,0.03264417845,68998.12455,2252.387091,67871.93101,837634.5643,12.13996134
6,Colima,female,77,0.03647898493,0.03582554517,66745.73746,2391.202432,65550.13624,769762.6333,11.53276093
6,Colima,female,78,0.04027420737,0.03947921042,64354.53503,2540.66623,63084.20191,704212.497,10.94270197
6,Colima,female,79,0.04481792717,0.04383561644,61813.8688,2709.649043,60459.04428,641128.2951,10.37191665
6,Colima,female,80,0.04923076923,0.04804804805,59104.21975,2839.842391,57684.29856,580669.2508,9.824497358
6,Colima,female,81,0.05423728814,0.05280528053,56264.37736,2971.05623,54778.84925,522984.9523,9.295134449
6,Colima,female,82,0.05889724311,0.05721241631,53293.32113,3049.039675,51768.8013,468206.103,8.785455533
6,Colima,female,83,0.06451612903,0.0625,50244.28146,3140.267591,48674.14766,416437.3017,8.288252705
6,Colima,female,84,0.07109004739,0.06864988558,47104.01387,3233.685163,45487.17129,367763.1541,7.807469552
6,Colima,female,85,0.078994614,0.07599309154,43870.3287,3333.841905,42203.40775,322275.9828,7.346103672
6,Colima,female,86,0.08624229979,0.08267716535,40536.4868,3351.441822,38860.76589,280072.575,6.909147712
6,Colima,female,87,0.09478672986,0.09049773756,37185.04498,3365.162441,35502.46376,241211.8091,6.486796218
6,Colima,female,88,0.1043956044,0.09921671018,33819.88254,3355.497484,32142.13379,205709.3454,6.082497334
6,Colima,female,89,0.115755627,0.1094224924,30464.38505,3333.488942,28797.64058,173567.2116,5.697381099
6,Colima,female,90,0.1254752852,0.1180679785,27130.89611,3203.29006,25529.25108,144769.571,5.335967172
6,Colima,female,91,0.1376146789,0.1287553648,23927.60605,3080.807646,22387.20223,119240.3199,4.983378599
6,Colima,female,92,0.1516853933,0.1409921671,20846.7984,2939.235284,19377.18076,96853.11769,4.645946865
6,Colima,female,93,0.1666666667,0.1538461538,17907.56312,2755.009711,16530.05827,77475.93693,4.326436624
6,Colima,female,94,0.1810344828,0.1660079051,15152.55341,2515.443649,13894.83159,60945.87866,4.022152374
6,Colima,female,95,0.2065217391,0.1871921182,12637.10976,2365.567344,11454.32609,47051.04708,3.723244315
6,Colima,female,96,0.2253521127,0.2025316456,10271.54242,2080.312388,9231.386222,35596.72099,3.465567248
6,Colima,female,97,0.2452830189,0.218487395,8191.230028,1789.68051,7296.389773,26365.33477,3.218727184
6,Colima,female,98,0.2820512821,0.2471910112,6401.549518,1582.405499,5610.346768,19068.94499,2.978801451
6,Colima,female,99,0.2857142857,0.25,4819.144019,1204.786005,4216.751017,13458.59822,2.792736256
6,Colima,female,100,0.3,0.2608695652,3614.358014,942.8760037,3142.920012,9241.847207,2.556981674
6,Colima,female,101,0.3571428571,0.303030303,2671.482011,809.5400032,2266.712009,6098.927195,2.282975207
6,Colima,female,102,0.4444444444,0.3636363636,1861.942007,677.0698209,1523.407097,3832.215186,2.058181818
6,Colima,female,103,0.5,0.4,1184.872186,473.9488746,947.8977492,2308.808089,1.948571429
6,Colima,female,104,0.5,0.4,710.9233119,284.3693248,568.7386495,1360.91034,1.914285714
6,Colima,female,105,0.3333333333,0.2857142857,426.5539871,121.8725678,365.6177033,792.1716904,1.857142857
6,Colima,female,106,0.5,0.4,304.6814194,121.8725678,243.7451355,426.5539871,1.4
6,Colima,female,107,1,0.6666666667,182.8088516,121.8725678,121.8725678,182.8088516,1
6,Colima,female,108,0,1,60.93628388,60.93628388,60.93628388,60.93628388,1
6,Colima,female,109,,1,0,0,0,0,0
6,Colima,male,0,0.01217861976,0.01204658011,100000,1204.658011,98915.80779,7320550.548,73.20550548
6,Colima,male,1,0.001357641583,0.001356720612,98795.34199,134.0376769,98728.32315,7221634.74,73.09691524
6,Colima,male,2,0.0005833171301,0.0005831470502,98661.30431,57.53404858,98632.53729,7122906.417,72.19554278
6,Colima,male,3,0.0003895597974,0.0003894839338,98603.77026,38.40458433,98584.56797,7024273.879,71.23737622
6,Colima,male,4,0.0001928268415,0.0001928082522,98565.36568,19.00421588,98555.86357,6925689.311,70.26493803
6,Colima,male,5,0.0001862197393,0.000186202402,98546.36146,18.34956921,98537.18668,6827133.448,69.27839188
6,Colima,male,6,0.0001787949222,0.0001787789398,98528.01189,17.61473351,98519.20453,6728596.261,68.29120097
6,Colima,male,7,0.0001699524133,0.0001699379726,98510.39716,16.74065718,98502.02683,6630077.057,67.30332277
6,Colima,male,8,0.000163371998,0.0001633586539,98493.6565,16.08979115,98485.61161,6531575.03,66.31467712
6,Colima,male,9,0.0001602820965,0.0001602692523,98477.56671,15.78292599,98469.67525,6433089.418,65.32543028
6,Colima,male,10,0.0001582528881,0.0001582403671,98461.78379,15.58062881,98453.99347,6334619.743,64.33582147
6,Colima,male,11,0.0003119151591,0.0003118665211,98446.20316,30.7020749,98430.85212,6236165.749,63.34592447
6,Colima,male,12,0.0003069838833,0.000306936771,98415.50108,30.20733612,98400.39741,6137734.897,62.36553012
6,Colima,male,13,0.0004554425383,0.000455338848,98385.29375,44.79864631,98362.89442,6039334.5,61.38452476
6,Colima,male,14,0.0006055101423,0.0006053268765,98340.4951,59.52814473,98310.73103,5940971.605,60.41226048
6,Colima,male,15,0.000758955677,0.0007586677794,98280.96696,74.56260296,98243.68565,5842660.874,59.44854895
6,Colima,male,16,0.001070336391,0.001069763888,98206.40435,105.0576649,98153.87552,5744417.189,58.49330527
6,Colima,male,17,0.001233616037,0.001232855602,98101.34669,120.9447948,98040.87429,5646263.313,57.55541085
6,Colima,male,18,0.001551831161,0.001550628004,97980.40189,151.9311551,97904.43632,5548222.439,56.62583876
6,Colima,male,19,0.001868285848,0.001866542231,97828.47074,182.600972,97737.17025,5450318.003,55.71300422
6,Colima,male,20,0.002178988327,0.002176616915,97645.86977,212.5376519,97539.60094,5352580.832,54.81625434
6,Colima,male,21,0.002480235622,0.002477163648,97433.33211,241.3583084,97312.65296,5255041.231,53.93473791
6,Colima,male,22,0.002781641168,0.002777777778,97191.97381,269.977705,97056.98495,5157728.579,53.06743321
6,Colima,male,23,0.003100294528,0.003095496053,96921.9961,300.0216564,96771.98527,5060671.594,52.2138606
6,Colima,male,24,0.003443418375,0.0034375,96621.97444,332.1380372,96455.90543,4963899.608,51.37443772
6,Colima,male,25,0.003635214162,0.003628618758,96289.83641,349.3991066,96115.13685,4867443.703,50.54992182
6,Colima,male,26,0.003806502776,0.003799271806,95940.4373,364.5037985,95758.1854,4771328.566,49.73219531
6,Colima,male,27,0.00395381939,0.003946018467,95575.9335,377.1443986,95387.3613,4675570.381,48.91995515
6,Colima,male,28,0.004249291785,0.004240282686,95198.7891,403.6697771,94996.95421,4580183.019,48.11177813
6,Colima,male,29,0.004393535227,0.004383904807,94795.11933,415.5727793,94587.33294,4485186.065,47.31452523
6,Colima,male,30,0.004394914456,0.004385277995,94379.54655,413.8805487,94172.60627,4390598.732,46.52065933
6,Colima,male,31,0.004577020202,0.004566569561,93965.666,429.1007502,93751.11562,4296426.126,45.72336162
6,Colima,male,32,0.004637773869,0.004627044276,93536.56525,432.7978288,93320.16633,4202675.01,44.93082464
6,Colima,male,33,0.004730060349,0.004718900008,93103.76742,439.3473688,92884.09373,4109354.844,44.13736369
6,Colima,male,34,0.004664334499,0.004653481802,92664.42005,431.2121924,92448.81395,4016470.75,43.34426038
6,Colima,male,35,0.004761904762,0.004750593824,92233.20786,438.1625076,92014.1266,3924021.936,42.54456749
6,Colima,male,36,0.004696468951,0.004685466377,91795.04535,430.1025986,91579.99405,3832007.81,41.74525755
6,Colima,male,37,0.004816268284,0.004804697927,91364.94275,438.980951,91145.45228,3740427.816,40.93942056
6,Colima,male,38,0.004778533358,0.004767143381,90925.9618,433.457097,90709.23325,3649282.363,40.13465781
6,Colima,male,39,0.004759185227,0.00474788719,90492.5047,429.6482039,90277.6806,3558573.13,39.32450695
6,Colima,male,40,0.004744020557,0.004732794321,90062.8565,426.2489757,89849.73201,3468295.449,38.5097207
6,Colima,male,41,0.004919040787,0.004906971989,89636.60752,439.8443223,89416.68536,3378445.717,37.69046833
6,Colima,male,42,0.004862579281,0.004850785616,89196.7632,432.674376,88980.42601,3289029.032,36.87386082
6,Colima,male,43,0.004978354978,0.004965993739,88764.08883,440.8019093,88543.68787,3200048.606,36.05116268
6,Colima,male,44,0.005060506051,0.005047734006,88323.28692,445.8324589,88100.37069,3111504.918,35.22859063
6,Colima,male,45,0.005108840515,0.00509582364,87877.45446,447.8080099,87653.55045,3023404.548,34.40478068
6,Colima,male,46,0.005342831701,0.005328596803,87429.64645,465.8773345,87196.70778,2935750.997,33.57843839
6,Colima,male,47,0.005342831701,0.005328596803,86963.76911,463.3948621,86732.07168,2848554.289,32.75564431
6,Colima,male,48,0.005580357143,0.005564830273,86500.37425,481.3599012,86259.6943,2761822.218,31.92844241
6,Colima,male,49,0.005851901868,0.005834829443,86019.01435,501.9062776,85768.06121,2675562.523,31.10431506
6,Colima,male,50,0.006167199635,0.00614824092,85517.10807,525.7797832,85254.21818,2589794.462,30.28393406
6,Colima,male,51,0.006525285481,0.006504065041,84991.32829,552.7891271,84714.93373,2504540.244,29.46818569
6,Colima,male,52,0.006919589597,0.00689573178,84438.53916,582.2655179,84147.4064,2419825.31,28.65783011
6,Colima,male,53,0.007343941248,0.007317073171,83856.27364,613.5824901,83549.4824,2335677.904,27.85334719
6,Colima,male,54,0.00754147813,0.007513148009,83242.69115,625.4146593,82929.98382,2252128.421,27.05496891
6,Colima,male,55,0.008006198347,0.007974276527,82617.27649,658.8130087,82287.86999,2169198.438,26.25599063
6,Colima,male,56,0.008767268863,0.0087290041,81958.46349,715.4157638,81600.7556,2086910.568,25.46302699
6,Colima,male,57,0.009287080033,0.009244154432,81243.04772,751.0232796,80867.53608,2005309.812,24.68284817
6,Colima,male,58,0.009836987071,0.009788840722,80492.02444,787.9236066,80098.06264,1924442.276,23.90848397
6,Colima,male,59,0.01074956421,0.01069209652,79704.10084,852.203939,79277.99887,1844344.213,23.1398911
6,Colima,male,60,0.01145613506,0.01139088729,78851.8969,898.1930702,78402.80036,1765066.214,22.38457518
6,Colima,male,61,0.01224105461,0.01216658868,77953.70383,948.4306502,77479.4885,1686663.414,21.6367322
6,Colima,male,62,0.0131147541,0.01302931596,77005.27318,1003.326035,76503.61016,1609183.926,20.89706145
6,Colima,male,63,0.01410388717,0.01400512383,76001.94714,1064.416681,75469.7388,1532680.315,20.16632959
6,Colima,male,64,0.0152394775,0.01512423479,74937.53046,1133.372805,74370.84406,1457210.577,19.44567118
6,Colima,male,65,0.01651305684,0.01637783279,73804.15766,1208.752154,73199.78158,1382839.733,18.73661019
6,Colima,male,66,0.01791530945,0.01775625504,72595.4055,1289.022535,71950.89423,1309639.951,18.04025946
6,Colima,male,67,0.01946366782,0.01927607625,71306.38297,1374.507275,70619.12933,1237689.057,17.35733893
6,Colima,male,68,0.02077562327,0.02056202879,69931.87569,1437.941241,69212.90507,1167069.927,16.68866902
6,Colima,male,69,0.02290836653,0.02264894141,68493.93445,1551.315108,67718.2769,1097857.022,16.02852911
6,Colima,male,70,0.0248783126,0.02457264957,66942.61934,1644.957527,66120.14058,1030138.745,15.38838419
6,Colima,male,71,0.02691632534,0.02655889145,65297.66182,1734.233512,64430.54506,964018.6048,14.76344754
6,Colima,male,72,0.02898550725,0.02857142857,63563.4283,1816.097952,62655.37933,899588.0598,14.15260447
6,Colima,male,73,0.03095558546,0.03048376408,61747.33035,1882.291051,60806.18483,836932.6804,13.55415166
6,Colima,male,74,0.03374012922,0.03318037416,59865.0393,1986.344403,58871.8671,776126.4956,12.96460346
6,Colima,male,75,0.03615384615,0.03551190026,57878.6949,2055.382441,56851.00368,717254.6285,12.39237736
6,Colima,male,76,0.03966942149,0.03889789303,55823.31246,2171.409237,54737.60784,660403.6248,11.8302479
6,Colima,male,77,0.04289544236,0.04199475066,53651.90322,2253.098298,52525.35407,605666.017,11.28880768
6,Colima,male,78,0.04673807205,0.04567078972,51398.80492,2347.424012,50225.09292,553140.6629,10.76174171
6,Colima,male,79,0.05032119914,0.04908616188,49051.38091,2407.744024,47847.5089,502915.57,10.25283204
6,Colima,male,80,0.05456702254,0.05311778291,46643.63689,2477.606578,45404.8336,455068.0611,9.756273127
6,Colima,male,81,0.05928853755,0.0575815739,44166.03031,2543.149538,42894.45554,409663.2275,9.275527473
6,Colima,male,82,0.0648011782,0.06276747504,41622.88077,2612.56313,40316.59921,366768.772,8.811710414
6,Colima,male,83,0.07,0.06763285024,39010.31764,2638.378971,37691.12816,326452.1727,8.368354643
6,Colima,male,84,0.07604562738,0.07326007326,36371.93867,2664.610892,35039.63322,288761.0446,7.939116119
6,Colima,male,85,0.08260869565,0.07933194154,33707.32778,2674.067757,32370.2939,253721.4114,7.52718854
